iter	R2	RMSE
0	0.0198130308	0.1090932937
1	0.04637462237	0.1076050099
2	0.07857880488	0.1057724808
3	0.1164815033	0.1035741588
4	0.1449233746	0.1018934129
5	0.1694465039	0.1004216602
6	0.1933165104	0.09896808703
7	0.2157444574	0.09758260105
8	0.234614982	0.09640145084
9	0.2544093126	0.09514672169
10	0.2821108087	0.0933624627
11	0.3050087288	0.09186144373
12	0.3173248256	0.09104385672
13	0.3362855442	0.08977062111
14	0.351376445	0.08874419408
15	0.3687681753	0.08754634814
16	0.3831291092	0.08654475049
17	0.3984591042	0.08546261371
18	0.4131787093	0.08441050972
19	0.4326249774	0.08300011578
20	0.4410488595	0.08238165548
21	0.4570219502	0.08119601746
22	0.4686287827	0.08032349644
23	0.4815577289	0.07934029189
24	0.4911186097	0.07860530844
25	0.4998649913	0.07792686761
26	0.5117562281	0.07699489795
27	0.5207772118	0.07628028772
28	0.5331248932	0.07529115352
29	0.544365205	0.07437929073
30	0.5556697756	0.0734507982
31	0.5622939644	0.07290123057
32	0.5692850098	0.07231669753
33	0.5792545655	0.07147485743
34	0.5874911836	0.07077179473
35	0.5971876601	0.06993506371
36	0.6038396469	0.0693552109
37	0.6120692676	0.06863105656
38	0.6192485773	0.06799302433
39	0.6260899103	0.06737940691
40	0.6361236192	0.06646921119
41	0.6406101954	0.0660581593
42	0.6480279425	0.06537289007
43	0.6530396433	0.06490580183
44	0.6598956856	0.06426132297
45	0.6664098587	0.06364293436
46	0.6721325393	0.06309468118
47	0.6784657343	0.06248233094
48	0.6826096261	0.06207839316
49	0.6874433712	0.06160386332
50	0.6907726852	0.06127488661
51	0.6940266181	0.06095164274
52	0.7000355805	0.06035016523
53	0.7062048383	0.05972634126
54	0.7120903251	0.05912507725
55	0.7149097491	0.05883486683
56	0.7191525448	0.05839542696
57	0.7233388898	0.05795856835
58	0.7281277013	0.05745476746
59	0.7308956692	0.05716154191
60	0.737570815	0.05644814277
61	0.7413658226	0.05603850607
62	0.7466390153	0.05546429036
63	0.7519893235	0.05487553661
64	0.755398528	0.05449706641
65	0.7612483155	0.05384145825
66	0.7654537499	0.05336516279
67	0.770257845	0.05281580906
68	0.7740057627	0.05238323004
69	0.776229686	0.0521248511
70	0.7802661522	0.05165258631
71	0.7842121617	0.0511866932
72	0.7886181885	0.05066142475
73	0.7922110841	0.05022902872
74	0.7971961618	0.04962284693
75	0.8006089842	0.04920354396
76	0.8046471756	0.04870274491
77	0.8064186572	0.04848142101
78	0.8099130184	0.0480418562
79	0.8138280928	0.04754454172
80	0.8155755254	0.04732088618
81	0.81817852	0.04698575241
82	0.8198350743	0.0467712218
83	0.8234882213	0.0462946108
84	0.8259993801	0.0459641242
85	0.8288398942	0.04558740432
86	0.8324466193	0.04510453284
87	0.8345837438	0.04481595809
88	0.8369216953	0.04449812234
89	0.8392131694	0.04418438648
90	0.8413437708	0.04389066447
91	0.8435584343	0.04358325563
92	0.8462920682	0.04320079422
93	0.8488838556	0.04283502491
94	0.8514187522	0.04247423761
95	0.8532194401	0.04221607586
96	0.8552548676	0.04192234577
97	0.8574188259	0.04160779347
98	0.8598578467	0.04125038295
99	0.8619789494	0.04093702293
100	0.86537713	0.0404299323
101	0.866703407	0.04023028565
102	0.8691909314	0.03985313757
103	0.8707883629	0.03960904816
104	0.8724128453	0.03935927298
105	0.8733631722	0.03921241616
106	0.8747764068	0.03899300202
107	0.8758000245	0.03883330437
108	0.8775901809	0.03855242666
109	0.878572801	0.03839737898
110	0.8792254989	0.03829404274
111	0.8802705282	0.03812800877
112	0.8821650248	0.0378251535
113	0.8841963652	0.03749770492
114	0.8854187812	0.03729926814
115	0.8870599037	0.03703119
116	0.8878732629	0.03689760556
117	0.8891226865	0.03669145542
118	0.8905770568	0.0364500214
119	0.8918898555	0.03623070757
120	0.8927977683	0.03607825342
121	0.8940583695	0.03586550234
122	0.8955597262	0.03561046071
123	0.8974394514	0.03528854558
124	0.898348368	0.03513182974
125	0.8992733769	0.03497161824
126	0.9003025386	0.03479250047
127	0.9011029725	0.03465255095
128	0.9024394359	0.03441761268
129	0.9033207758	0.03426179956
130	0.9046935439	0.03401768475
131	0.9059867686	0.03378610145
132	0.9073574242	0.03353890678
133	0.9080671166	0.0334101967
134	0.9094989059	0.03314900571
135	0.9104119451	0.03298136648
136	0.9119529937	0.03269647159
137	0.9134081135	0.03242516482
138	0.9147137598	0.03217978041
139	0.9162871609	0.03188156466
140	0.9171188236	0.03172280232
141	0.9181331616	0.0315280856
142	0.9189608154	0.03136831011
143	0.9204629755	0.03107622532
144	0.9216122708	0.03085088546
145	0.9223413954	0.03070707028
146	0.923276147	0.03052170524
147	0.9250648168	0.03016382957
148	0.9256935196	0.03003702646
149	0.9263861723	0.02989670263
150	0.9272080972	0.0297293304
151	0.9279609091	0.0295752009
152	0.9287631874	0.02941005464
153	0.9295360672	0.02925007817
154	0.9305111639	0.02904698835
155	0.9314147228	0.02885752235
156	0.9321689124	0.02869841964
157	0.9326590715	0.0285945418
158	0.9335721889	0.02840001457
159	0.9341319188	0.02828011022
160	0.9351070516	0.02806999562
161	0.9360824305	0.02785824271
162	0.936860061	0.0276882604
163	0.9377869482	0.02748427874
164	0.938605912	0.02730277989
165	0.9394482098	0.02711484245
166	0.9398123974	0.02703317863
167	0.9405622162	0.02686426083
168	0.9418257818	0.02657717827
169	0.9423939553	0.02644707337
170	0.9430430198	0.02629765776
171	0.9435890911	0.02617129062
172	0.9440205994	0.02607100145
173	0.9447141421	0.02590899805
174	0.9455514657	0.02571204908
175	0.9460668132	0.02559007937
176	0.946674023	0.02544561795
177	0.9471913987	0.02532187871
178	0.9475199865	0.02524297638
179	0.9481947922	0.02508015994
180	0.948636865	0.02497292157
181	0.9492380537	0.02482634147
182	0.9495894964	0.02474025146
183	0.9500274414	0.02463255066
184	0.9504523708	0.02452759865
185	0.9509724039	0.02439854295
186	0.9514380182	0.02428241028
187	0.9520845236	0.0241202329
188	0.9526565106	0.02397583402
189	0.9530986564	0.023863615
190	0.9537619896	0.0236942606
191	0.9541622805	0.02359147489
192	0.954477704	0.02351016466
193	0.9549255365	0.02339423644
194	0.9554006571	0.02327061289
195	0.9559801037	0.02311894965
196	0.9564760339	0.0229883512
197	0.9569009577	0.0228758585
198	0.9573817783	0.02274789703
199	0.9578953829	0.02261041079
200	0.9583503076	0.02248793052
201	0.9589407837	0.02232795353
202	0.9593793039	0.02220840007
203	0.9598714438	0.0220734572
204	0.9604456226	0.02191496939
205	0.960837238	0.02180621293
206	0.9612097218	0.02170226383
207	0.9616686053	0.02157351458
208	0.9620088789	0.02147754542
209	0.9623831472	0.02137149092
210	0.9626477967	0.02129617975
211	0.9629124154	0.02122061015
212	0.9632258881	0.02113073911
213	0.9636522608	0.02100788317
214	0.9639874488	0.02091079461
215	0.9642658755	0.02082980311
216	0.9647257849	0.02069532596
217	0.9651526163	0.02056973423
218	0.9657071098	0.02040542461
219	0.9660842811	0.02029289952
220	0.9663355026	0.02021760277
221	0.9668950211	0.02004888614
222	0.967272355	0.01993429906
223	0.9675776511	0.01984110379
224	0.9680015582	0.01971097045
225	0.9683036165	0.01961771623
226	0.9686016091	0.01952528075
