iter	R2	RMSE
0	0.0116095092	0.1095488621
1	0.03708323022	0.1081279494
2	0.05455538027	0.1071424663
3	0.07902128355	0.1057470811
4	0.09198793776	0.1050000245
5	0.1092412183	0.1039976792
6	0.1234957185	0.1031622041
7	0.1368299338	0.1023744961
8	0.1561633421	0.1012215039
9	0.1733379661	0.100186127
10	0.1880218753	0.0992923424
11	0.2034978586	0.09834155372
12	0.2187121221	0.09739779718
13	0.2274581205	0.09685111113
14	0.2364379717	0.09628657819
15	0.2468024793	0.09563085365
16	0.2644391846	0.09450458611
17	0.2750785691	0.09381862446
18	0.2879938418	0.09297912752
19	0.296286854	0.09243605955
20	0.3017572423	0.09207607787
21	0.3103389251	0.09150850263
22	0.3174458244	0.09103578795
23	0.328233173	0.09031354062
24	0.3431403241	0.08930584674
25	0.3565229575	0.0883914219
26	0.3631433613	0.08793553938
27	0.3746877741	0.08713488285
28	0.3841168758	0.08647543269
29	0.3917680791	0.0859366057
30	0.3938815863	0.08578716789
31	0.4018086934	0.08522433875
32	0.4077232506	0.08480196852
33	0.4139676515	0.08435374847
34	0.4238452103	0.08363983742
35	0.4263557807	0.08345740993
36	0.4328940277	0.08298043404
37	0.4432816325	0.08221695093
38	0.450002077	0.08171920187
39	0.4547721291	0.08136406079
40	0.4574254761	0.08116584057
41	0.4634494333	0.08071400931
42	0.4702873306	0.0801980432
43	0.4789481542	0.07953972058
44	0.4876314631	0.07887417291
45	0.4944207131	0.07834986061
46	0.5001045571	0.0779082018
47	0.5034721878	0.07764533741
48	0.5080110193	0.07728963913
49	0.5156249882	0.07668924406
50	0.5221346852	0.07617217318
51	0.5277211646	0.07572561925
52	0.5331366645	0.07529020435
53	0.5383366995	0.07486973013
54	0.5443769697	0.07437833046
55	0.5491232922	0.07398990877
56	0.5538980008	0.07359709569
57	0.5595053249	0.07313308993
58	0.5636220369	0.07279054936
59	0.5677002432	0.07244961588
60	0.5727376605	0.0720262657
61	0.5755361378	0.07178999984
62	0.5817716227	0.071260742
63	0.5867581815	0.07083464532
64	0.5898448046	0.07056960722
65	0.5946897035	0.07015157242
66	0.6007749453	0.06962296047
67	0.6038738702	0.06935221512
68	0.6089994548	0.06890207058
69	0.6130855675	0.06854109788
70	0.6184793597	0.06806167154
71	0.6236833097	0.06759589643
72	0.6257480469	0.06741020213
73	0.6311804896	0.06691916836
74	0.6368368469	0.06640403666
75	0.6396874459	0.06614290858
76	0.6438113949	0.06576330069
77	0.6492605917	0.06525831774
78	0.6523462371	0.06497062713
79	0.6567024504	0.06456229255
80	0.6605687428	0.06419770577
81	0.6634829797	0.06392152228
82	0.6682214499	0.06346988978
83	0.6729292889	0.06301797147
84	0.6784598772	0.06248290003
85	0.6822204328	0.06211644267
86	0.6853221165	0.06181255593
87	0.6891026638	0.06144012522
88	0.6910651708	0.06124590104
89	0.6946868899	0.06088584227
90	0.6992038685	0.06043377383
91	0.7013012701	0.06022270791
92	0.7033833355	0.0600124511
93	0.7055704024	0.0597907945
94	0.7082275558	0.05952038455
95	0.710746645	0.0592628856
96	0.7139701908	0.05893173671
97	0.7151536569	0.05880969347
98	0.717493429	0.05856765944
99	0.7203187944	0.05827405414
100	0.722651049	0.05803057255
101	0.7245221178	0.05783449656
102	0.7270230695	0.05757137005
103	0.731002512	0.05715019332
104	0.7342501703	0.05680415308
105	0.7370626542	0.05650276866
106	0.7399086229	0.05619615073
107	0.7414508575	0.05602929301
108	0.7447245934	0.05567344298
109	0.7468098015	0.05544559345
110	0.7494555598	0.05515513813
111	0.7520343243	0.05487055788
112	0.7550916897	0.0545312374
113	0.7561678228	0.05441129971
114	0.7586799553	0.05413028207
115	0.7610738653	0.053861125
116	0.7624365997	0.05370730472
117	0.7654242274	0.05336852124
118	0.7675097991	0.05313074651
119	0.7699114558	0.05285561005
120	0.7724296906	0.05256557164
121	0.7741963157	0.05236114122
122	0.7758737583	0.05216628935
123	0.7780614002	0.0519110738
124	0.7801698604	0.05166390268
125	0.7825376673	0.05138491149
126	0.7847945668	0.05111757083
127	0.7866838687	0.05089269403
128	0.7881567076	0.05071669568
