iter	Passed	Remaining
808	14522	1974
809	14532	1955
810	14555	1938
811	14573	1920
812	14592	1902
813	14607	1884
814	14633	1867
815	14647	1848
816	14673	1831
817	14691	1813
818	14711	1796
819	14713	1776
820	14715	1756
821	14717	1736
822	14720	1717
823	14750	1700
824	14760	1681
825	14775	1663
826	14794	1645
827	14813	1628
828	14825	1609
829	14827	1589
830	14829	1570
831	14831	1550
832	14839	1532
833	14853	1513
834	14869	1495
835	14879	1477
836	14906	1460
837	14918	1441
838	14929	1423
839	14957	1406
840	14959	1387
841	14961	1368
842	14964	1349
843	14967	1330
844	14980	1311
845	14994	1293
846	15024	1277
847	15040	1259
848	15047	1240
849	15066	1223
850	15080	1205
851	15097	1187
852	15105	1168
853	15127	1151
854	15148	1133
855	15173	1116
856	15208	1100
857	15220	1082
858	15234	1064
859	15256	1046
860	15258	1027
861	15264	1009
862	15281	991
863	15293	973
864	15316	956
865	15335	938
866	15363	921
867	15385	904
868	15417	887
869	15429	869
870	15441	850
871	15454	832
872	15466	814
873	15488	797
874	15503	779
875	15522	761
876	15547	744
877	15549	726
878	15552	707
879	15554	689
880	15556	671
881	15562	652
882	15564	634
883	15566	616
884	15572	598
885	15593	580
886	15607	563
887	15643	546
888	15659	528
889	15679	510
890	15697	493
891	15721	475
892	15735	458
893	15756	440
894	15767	422
895	15793	405
896	15799	387
897	15803	369
898	15806	351
899	15807	333
900	15809	315
901	15811	297
902	15840	280
903	15853	263
904	15874	245
905	15888	227
906	15902	210
907	15933	193
908	15958	175
909	15971	157
910	15989	140
911	16012	122
912	16041	105
913	16049	87
914	16064	70
915	16087	52
916	16099	35
917	16118	17
918	16132	0
85	26386	595
886	26415	565
887	26430	535
888	26447	505
889	26475	475
890	26494	446
891	26567	416
892	26592	387
893	26619	357
894	26646	327
895	26672	297
896	26707	267
897	26750	238
898	26766	208
899	26772	178
900	26798	148
901	26814	118
902	26840	89
903	26865	59
904	26899	29
905	26917	0
