iter	Passed	Remaining
455	874	994
456	876	993
457	877	990
458	879	988
459	881	986
460	883	985
461	885	983
462	887	981
463	889	979
464	891	977
465	892	975
466	894	973
467	896	971
468	898	969
469	900	967
470	902	965
471	904	963
472	906	961
473	908	959
474	910	958
475	912	956
476	913	954
477	915	952
478	917	949
479	919	947
480	920	945
481	923	944
482	925	942
483	926	940
484	928	938
485	930	936
486	932	934
487	934	932
488	935	930
489	937	928
490	939	926
491	941	924
492	943	922
493	945	920
494	946	918
495	948	916
496	950	914
497	952	912
498	954	910
499	956	908
500	958	906
501	959	904
502	961	902
503	963	900
504	965	898
505	967	896
506	968	894
507	971	892
508	972	890
509	974	888
510	976	886
511	978	885
512	980	883
513	982	881
514	984	879
515	986	877
516	988	875
517	990	873
518	992	871
519	994	869
520	996	867
521	997	865
522	999	863
523	1001	861
524	1003	859
525	1004	857
526	1006	855
527	1008	853
528	1010	851
529	1012	850
530	1014	848
531	1016	846
532	1018	844
533	1020	842
534	1022	840
535	1024	838
536	1026	837
537	1028	835
538	1030	833
539	1032	831
540	1034	829
541	1036	827
542	1037	825
543	1039	823
544	1041	821
545	1043	819
546	1045	817
547	1046	815
548	1048	813
549	1050	812
550	1052	810
551	1054	807
552	1056	805
553	1057	803
554	1059	801
555	1061	799
556	1062	797
557	1064	795
558	1067	794
559	1068	792
560	1070	790
561	1072	787
562	1074	786
563	1076	784
564	1078	782
565	1080	780
566	1081	778
567	1083	776
568	1085	774
569	1087	772
570	1089	770
571	1091	768
572	1092	766
573	1094	764
574	1096	762
575	1098	760
576	1099	758
577	1101	756
578	1103	754
579	1105	752
580	1106	750
581	1108	748
582	1110	746
583	1112	744
584	1113	742
585	1116	740
586	1118	739
587	1120	737
588	1122	735
589	1124	733
590	1125	731
591	1127	729
592	1129	727
593	1131	725
594	1133	723
595	1135	721
596	1137	720
597	1139	718
598	1141	716
599	1142	714
600	1144	712
601	1146	710
602	1148	708
603	1150	706
604	1152	704
605	1153	702
606	1155	700
607	1157	698
608	1159	696
609	1161	694
610	1163	692
611	1164	690
612	1166	688
613	1168	686
614	1170	685
615	1172	683
616	1173	681
617	1175	679
618	1177	677
619	1179	675
620	1180	673
621	1182	671
622	1184	669
623	1186	667
624	1188	665
625	1190	663
626	1191	661
627	1193	659
628	1195	657
629	1197	655
630	1198	653
631	1200	651
632	1202	649
633	1204	647
634	1206	645
635	1208	643
636	1210	642
637	1212	640
638	1214	638
639	1216	636
640	1218	634
641	1220	633
642	1222	631
643	1224	629
644	1226	627
645	1228	625
646	1229	623
647	1231	621
648	1233	619
649	1235	617
650	1237	615
651	1239	613
652	1241	612
653	1243	610
654	1245	608
655	1247	606
656	1249	604
657	1250	602
658	1252	600
659	1254	598
660	1256	596
661	1258	594
662	1260	593
663	1261	591
664	1263	589
665	1265	587
666	1267	585
667	1269	583
668	1271	581
669	1272	579
670	1274	577
671	1276	575
672	1278	573
673	1280	571
674	1282	569
675	1283	567
676	1285	565
677	1287	563
678	1289	561
679	1290	560
680	1292	558
681	1294	556
682	1296	554
683	1297	552
684	1299	550
685	1301	548
686	1303	546
687	1305	544
688	1307	542
689	1309	540
690	1311	538
691	1313	537
692	1315	535
693	1317	533
694	1319	531
695	1322	530
696	1324	528
697	1326	526
698	1328	524
699	1330	522
700	1332	520
701	1334	519
702	1336	517
703	1338	515
704	1340	513
705	1342	511
706	1344	509
707	1346	507
708	1348	506
709	1350	504
710	1353	502
711	1355	500
712	1357	498
713	1359	496
714	1361	495
715	1363	493
716	1365	491
717	1367	489
718	1369	487
719	1371	485
720	1373	483
721	1375	481
722	1377	480
723	1379	478
724	1381	476
725	1384	474
726	1386	472
727	1388	471
728	1390	469
729	1393	467
730	1394	465
731	1396	463
732	1399	461
