iter	R2	RMSE
0	0.02550583572	0.1139888745
1	0.05647609064	0.1121629179
2	0.08642775778	0.1103682844
3	0.1154733542	0.1085996197
4	0.1480799741	0.1065791513
5	0.173645703	0.1049677744
6	0.1989172047	0.1033502535
7	0.2204634182	0.1019509071
8	0.2425103184	0.100498876
9	0.2689713231	0.09872793446
10	0.297686048	0.09676949889
11	0.3254207248	0.0948395187
12	0.3409640261	0.09374053004
13	0.357651279	0.09254613284
14	0.3782182098	0.09105249349
15	0.3960822988	0.08973497036
16	0.4145162725	0.08835482248
17	0.4347089514	0.08681782436
18	0.4493716882	0.08568446966
19	0.4701839248	0.0840495533
20	0.4812238511	0.08316926137
21	0.492216332	0.08228339613
22	0.5045134137	0.0812809545
23	0.5132144144	0.0805641258
24	0.5252111034	0.07956519309
25	0.5343011316	0.0787998581
26	0.5498189878	0.07747586446
27	0.5584037543	0.07673359232
28	0.569176811	0.07579182762
29	0.5790310187	0.07492002132
30	0.5879903648	0.07411848443
31	0.5967658347	0.07332490434
32	0.6078570203	0.07230945135
33	0.6134757625	0.07178954654
34	0.6225701687	0.07093996266
35	0.6304962024	0.07019114019
36	0.6369642291	0.06957409307
37	0.6449423646	0.06880536013
38	0.6554799343	0.06777665088
39	0.664394265	0.06689405623
40	0.6692484694	0.06640851601
41	0.6750720879	0.06582128462
42	0.6820533247	0.06511034374
43	0.6909671124	0.06419115559
44	0.6957527253	0.06369219153
45	0.700607924	0.06318194555
46	0.7063074357	0.06257766006
47	0.7101049357	0.06217177329
48	0.7151435591	0.06162910573
49	0.7210139567	0.06099076531
50	0.7247059749	0.06058585442
51	0.7305215408	0.05994250275
52	0.7340130546	0.05955291238
53	0.7397415564	0.05890813294
54	0.7444259507	0.05837558168
55	0.747899979	0.05797747336
56	0.7522872139	0.05747077532
57	0.7556733503	0.05707662225
58	0.7600845051	0.05655903525
59	0.7637867019	0.05612095023
60	0.766869663	0.05575351333
61	0.7716095547	0.05518382626
62	0.7756863768	0.05468908651
63	0.7800321272	0.05415673473
64	0.7832448127	0.05375979376
65	0.7882752325	0.05313230738
66	0.7925028068	0.052599178
67	0.7963149087	0.05211376678
68	0.8001320526	0.05162314037
69	0.8022280432	0.0513517442
70	0.8067728849	0.05075827789
71	0.8106455538	0.05024705326
72	0.8145167838	0.04973076649
73	0.8176735824	0.04930575843
74	0.820469566	0.04892624486
75	0.8223179537	0.04867372877
76	0.825614052	0.04822015337
77	0.8289469068	0.04775713994
78	0.8311388974	0.04745015708
79	0.8332534947	0.04715211898
80	0.835591716	0.04682035392
81	0.8386227704	0.04638675281
82	0.840183794	0.04616185497
83	0.8413901468	0.04598730144
