iter	Passed	Remaining
226	3778	12284
227	3795	12268
228	3811	12250
229	3828	12234
230	3844	12215
231	3862	12202
232	3878	12184
233	3895	12167
234	3913	12155
235	3927	12132
236	3945	12119
237	3961	12100
238	3975	12075
239	3991	12057
240	4010	12047
241	4026	12030
242	4044	12017
243	4060	11998
244	4076	11980
245	4092	11960
246	4106	11938
247	4124	11925
248	4144	11917
249	4161	11903
250	4177	11882
251	4191	11860
252	4209	11847
253	4227	11834
254	4250	11834
255	4266	11815
256	4282	11797
257	4296	11774
258	4314	11761
259	4332	11746
260	4349	11731
261	4364	11711
262	4378	11687
263	4395	11670
264	4410	11650
265	4424	11626
266	4443	11615
267	4461	11602
268	4478	11588
269	4496	11573
270	4512	11556
271	4528	11537
272	4545	11522
273	4564	11510
274	4579	11490
275	4597	11476
276	4614	11462
277	4632	11447
278	4651	11436
279	4665	11412
280	4682	11397
281	4700	11384
282	4717	11367
283	4734	11353
284	4753	11340
285	4767	11319
286	4784	11301
287	4799	11281
288	4814	11260
289	4829	11240
290	4848	11229
291	4862	11207
292	4878	11188
293	4895	11172
294	4911	11155
295	4930	11142
296	4947	11128
297	4963	11108
298	4980	11092
299	4996	11076
300	5012	11057
301	5028	11039
302	5044	11021
303	5060	11002
304	5074	10979
305	5092	10968
306	5106	10944
307	5122	10926
308	5140	10913
309	5158	10899
310	5173	10879
311	5188	10860
312	5204	10841
313	5222	10827
314	5240	10813
315	5255	10794
316	5270	10773
317	5286	10755
318	5300	10734
319	5316	10715
320	5333	10699
321	5350	10684
322	5371	10675
323	5390	10664
324	5404	10643
325	5421	10627
326	5438	10610
327	5455	10594
328	5473	10580
329	5490	10564
330	5505	10544
331	5521	10527
332	5536	10507
333	5551	10488
334	5570	10476
335	5588	10461
336	5605	10445
337	5621	10428
338	5637	10410
339	5654	10394
340	5673	10381
341	5690	10365
342	5706	10348
343	5722	10329
344	5739	10314
345	5759	10303
346	5775	10286
347	5792	10269
348	5808	10252
349	5824	10234
350	5838	10213
351	5852	10192
352	5870	10177
353	5886	10159
354	5901	10140
355	5917	10123
356	5932	10102
357	5944	10079
358	5961	10062
359	5980	10049
360	5994	10029
361	6012	10014
362	6026	9994
363	6041	9975
364	6056	9955
365	6075	9942
366	6089	9922
367	6106	9906
368	6123	9890
369	6136	9868
370	6151	9848
371	6167	9831
372	6183	9814
373	6201	9799
374	6219	9784
375	6235	9767
376	6251	9749
377	6267	9732
378	6284	9716
379	6301	9700
380	6316	9682
381	6330	9661
382	6345	9642
383	6364	9629
384	6379	9610
385	6394	9591
386	6414	9580
387	6429	9561
388	6446	9545
389	6462	9528
390	6479	9511
391	6493	9492
392	6513	9480
393	6530	9463
394	6544	9444
395	6561	9428
396	6578	9411
397	6593	9393
398	6613	9381
399	6628	9362
400	6642	9342
401	6658	9325
402	6672	9305
403	6686	9284
404	6702	9267
405	6721	9254
406	6738	9239
407	6761	9231
408	6776	9211
409	6790	9192
410	6806	9175
411	6821	9155
412	6834	9134
413	6850	9117
414	6870	9105
415	6883	9084
416	6902	9070
417	6919	9054
418	6934	9036
419	6952	9021
420	6967	9003
421	6980	8981
422	6996	8965
423	7013	8948
424	7031	8934
425	7049	8919
426	7068	8905
427	7081	8884
428	7096	8866
429	7115	8853
430	7134	8839
431	7149	8820
432	7166	8805
433	7182	8788
434	7200	8772
435	7213	8752
436	7230	8735
437	7249	8723
438	7263	8703
439	7279	8685
440	7294	8667
441	7310	8650
442	7324	8631
443	7339	8612
444	7357	8598
445	7374	8581
446	7390	8564
447	7406	8546
448	7423	8531
449	7441	8516
450	7461	8503
451	7479	8489
452	7495	8471
453	7512	8455
454	7526	8435
455	7544	8420
456	7565	8409
457	7581	8393
458	7598	8376
459	7612	8357
460	7626	8337
461	7643	8321
462	7659	8304
463	7679	8291
464	7694	8273
465	7708	8254
466	7722	8235
467	7737	8217
468	7756	8202
469	7772	8186
470	7790	8171
471	7806	8153
472	7820	8134
473	7837	8118
474	7853	8101
475	7869	8084
476	7888	8070
477	7902	8051
478	7918	8034
479	7934	8016
480	7951	8001
481	7966	7982
482	7984	7967
483	7999	7949
484	8015	7932
485	8032	7916
486	8052	7904
487	8070	7888
488	8090	7875
489	8106	7858
490	8119	7838
491	8137	7822
492	8152	7804
493	8167	7787
494	8187	7773
495	8202	7755
496	8218	7739
497	8237	7725
498	8254	7708
499	8271	7692
500	8292	7680
501	8306	7661
502	8320	7642
503	8338	7627
504	8353	7609
505	8374	7596
506	8395	7583
507	8411	7567
508	8428	7550
509	8446	7535
510	8460	7516
511	8478	7501
512	8493	7483
513	8509	7466
514	8524	7448
515	8542	7433
516	8557	7415
517	8577	7402
518	8592	7383
519	8610	7368
520	8629	7353
521	8646	7337
522	8662	7320
523	8679	7304
524	8696	7288
525	8713	7272
526	8728	7254
527	8744	7237
528	8759	7219
529	8777	7204
530	8795	7188
531	8811	7171
532	8829	7156
533	8844	7138
534	8859	7120
535	8874	7103
536	8889	7085
537	8908	7070
538	8923	7052
539	8938	7034
540	8952	7016
541	8970	7001
542	8985	6983
543	9002	6967
544	9020	6951
545	9039	6936
546	9056	6920
547	9073	6904
548	9086	6885
549	9103	6869
550	9121	6853
551	9135	6835
552	9148	6815
553	9166	6800
554	9180	6782
555	9199	6767
556	9220	6754
557	9237	6737
558	9253	6720
559	9273	6706
560	9291	6690
561	9308	6675
562	9330	6662
563	9347	6646
564	9363	6629
565	9383	6614
566	9399	6597
567	9418	6582
568	9437	6568
569	9459	6555
570	9476	6539
571	9493	6522
572	9511	6507
573	9531	6492
574	9550	6477
575	9568	6462
576	9583	6444
577	9599	6427
578	9618	6412
579	9634	6395
580	9652	6379
581	9671	6364
582	9685	6346
583	9702	6329
584	9717	6312
585	9734	6295
586	9752	6279
587	9769	6263
588	9784	6246
589	9810	6235
590	9827	6218
591	9841	6200
592	9857	6183
593	9877	6169
594	9896	6154
595	9913	6137
596	9928	6119
597	9943	6102
598	9957	6084
599	9976	6068
600	9994	6053
601	10009	6035
602	10024	6018
603	10042	6002
604	10059	5986
605	10074	5968
606	10094	5953
607	10112	5937
608	10130	5921
609	10147	5905
610	10164	5888
611	10178	5870
612	10197	5855
613	10213	5838
614	10227	5820
615	10244	5803
616	10260	5787
617	10275	5769
618	10292	5753
619	10312	5738
620	10328	5721
621	10346	5705
622	10361	5688
623	10378	5671
624	10395	5655
625	10416	5640
626	10439	5627
627	10467	5616
628	10491	5604
629	10516	5591
630	10534	5576
631	10562	5565
632	10578	5548
633	10596	5532
634	10615	5516
635	10630	5499
636	10647	5482
637	10663	5465
638	10678	5447
639	10696	5431
640	10716	5416
641	10732	5399
642	10749	5382
643	10763	5365
644	10777	5347
645	10796	5331
646	10812	5314
647	10829	5297
648	10846	5280
649	10859	5262
650	10876	5246
651	10892	5229
652	10910	5212
653	10928	5196
654	10944	5179
655	10959	5162
656	10976	5145
657	10993	5129
658	11009	5112
659	11027	5096
660	11043	5078
661	11058	5061
662	11073	5043
663	11091	5027
664	11108	5011
665	11125	4994
666	11140	4977
667	11154	4959
668	11171	4942
669	11190	4926
670	11206	4910
671	11221	4892
672	11240	4876
673	11255	4859
674	11269	4841
675	11286	4825
676	11303	4808
677	11317	4790
678	11334	4774
679	11353	4758
680	11372	4742
681	11390	4726
682	11408	4710
683	11425	4693
684	11444	4678
685	11460	4661
686	11478	4644
687	11496	4628
688	11511	4611
689	11531	4595
690	11550	4579
691	11567	4563
692	11583	4546
693	11600	4529
694	11615	4512
695	11631	4495
696	11652	4480
697	11668	4463
698	11686	4447
699	11701	4429
700	11717	4412
701	11733	4395
702	11749	4379
703	11766	4362
704	11785	4346
705	11803	4330
706	11820	4313
707	11839	4297
708	11856	4281
709	11871	4263
710	11887	4246
711	11902	4229
712	11919	4212
713	11940	4197
714	11956	4180
715	11976	4164
716	11994	4148
717	12008	4131
718	12025	4114
719	12041	4097
720	12059	4081
721	12075	4064
722	12091	4047
723	12105	4029
724	12123	4013
725	12139	3996
726	12157	3979
727	12176	3963
728	12192	3947
729	12208	3930
730	12226	3913
731	12244	3897
732	12259	3880
733	12274	3863
734	12293	3846
735	12310	3830
736	12327	3813
737	12343	3796
738	12359	3779
739	12376	3763
740	12396	3747
741	12414	3731
742	12433	3714
743	12449	3697
744	12466	3681
745	12486	3665
746	12504	3649
747	12521	3632
748	12535	3615
749	12550	3597
750	12569	3581
751	12586	3565
752	12602	3548
753	12621	3531
754	12637	3514
755	12653	3498
756	12669	3481
757	12687	3464
758	12702	3447
759	12719	3430
760	12736	3414
761	12753	3397
762	12769	3380
763	12787	3364
764	12804	3347
765	12823	3331
766	12837	3314
767	12852	3296
768	12871	3280
769	12888	3264
770	12907	3247
771	12924	3231
772	12940	3214
773	12955	3197
774	12972	3180
775	12987	3163
776	13005	3146
777	13019	3129
778	13034	3112
779	13048	3094
780	13064	3078
781	13080	3061
782	13099	3044
783	13116	3028
784	13130	3010
785	13145	2993
786	13163	2977
787	13177	2959
788	13191	2942
789	13210	2926
790	13226	2909
791	13240	2892
792	13259	2875
793	13275	2859
794	13289	2841
795	13306	2825
796	13322	2808
797	13338	2791
798	13356	2774
799	13376	2758
800	13392	2741
801	13409	2725
802	13416	2706
803	13434	2690
804	13453	2673
805	13470	2657
806	13488	2640
807	13503	2623
808	13521	2607
809	13538	2590
810	13555	2573
811	13572	2557
812	13590	2540
813	13606	2524
814	13623	2507
815	13643	2491
816	13660	2474
817	13676	2457
818	13694	2441
819	13711	2424
820	13733	2408
821	13749	2391
822	13763	2374
823	13778	2357
824	13796	2341
825	13810	2324
826	13827	2307
827	13845	2290
828	13861	2273
829	13878	2257
830	13896	2240
831	13912	2223
832	13929	2207
833	13945	2190
834	13961	2173
835	13982	2157
836	13998	2140
837	14016	2124
838	14031	2107
839	14049	2090
840	14064	2073
841	14079	2056
842	14094	2039
843	14108	2022
844	14123	2005
845	14141	1989
846	14157	1972
847	14171	1955
848	14186	1938
849	14202	1921
850	14216	1904
851	14231	1887
852	14249	1871
853	14263	1853
854	14279	1837
855	14294	1820
856	14311	1803
857	14327	1786
858	14345	1770
859	14369	1754
860	14388	1737
861	14405	1721
862	14425	1704
863	14443	1688
864	14462	1671
865	14479	1655
866	14498	1638
867	14514	1622
868	14529	1605
869	14548	1588
870	14566	1572
871	14584	1555
872	14600	1538
873	14618	1522
874	14636	1505
875	14652	1488
876	14667	1471
877	14686	1455
878	14703	1438
879	14718	1421
880	14734	1404
881	14749	1387
882	14765	1371
883	14781	1354
884	14799	1337
885	14815	1321
886	14832	1304
887	14849	1287
888	14864	1270
889	14879	1253
890	14898	1237
891	14913	1220
892	14929	1203
893	14947	1187
894	14961	1170
895	14979	1153
896	14997	1136
897	15015	1120
898	15032	1103
899	15047	1086
900	15062	1069
901	15080	1053
902	15102	1036
903	15119	1020
904	15139	1003
905	15152	986
906	15169	970
907	15185	953
908	15204	936
909	15219	919
910	15237	903
911	15253	886
912	15268	869
913	15288	853
914	15307	836
915	15323	819
916	15342	803
917	15358	786
918	15374	769
919	15393	752
920	15408	736
921	15429	719
922	15444	702
923	15461	686
924	15479	669
925	15495	652
926	15514	635
927	15531	619
928	15546	602
929	15564	585
930	15580	568
931	15598	552
932	15617	535
933	15632	518
934	15648	502
935	15663	485
936	15680	468
937	15696	451
938	15716	435
939	15734	418
940	15750	401
941	15769	385
942	15783	368
943	15800	351
944	15820	334
945	15837	318
946	15853	301
947	15869	284
948	15883	267
949	15901	251
950	15916	234
951	15933	217
952	15949	200
953	15966	184
954	15980	167
955	15998	150
956	16015	133
957	16032	117
958	16049	100
959	16066	83
960	16080	66
961	16096	50
962	16113	33
963	16130	16
964	16145	0
