iter	RMSE
214	0.02716723138
215	0.02703885611
216	0.02694806363
217	0.02683827769
218	0.02667924762
219	0.02659936583
220	0.02643043281
221	0.02637474471
222	0.02628785149
223	0.02617754253
224	0.02609879787
225	0.0259175716
226	0.02583479889
227	0.02573373418
228	0.02571084198
229	0.02562140869
230	0.02549668868
231	0.02531628404
232	0.02529568598
233	0.02520437406
234	0.025090903
235	0.02506647326
236	0.02499224536
237	0.02490627044
238	0.02482107501
239	0.02473025937
240	0.0246192538
241	0.02452911461
242	0.02445574552
243	0.02443395917
244	0.02442867878
245	0.02434302662
246	0.02427839106
247	0.02416667448
248	0.02403751387
249	0.02396210427
250	0.0238777529
251	0.02375048144
252	0.02359243815
253	0.02352761369
254	0.02344881201
255	0.02333059148
256	0.02327325896
257	0.02319513045
258	0.02309249924
259	0.02299138866
260	0.02292005067
261	0.02282131257
262	0.02273477018
263	0.02266252033
264	0.02256395792
265	0.02254903217
266	0.02249804024
267	0.02245299019
268	0.02237516587
269	0.02232689505
270	0.02229022447
271	0.02220179793
272	0.02211657293
273	0.02199286876
274	0.02194664359
275	0.0218413785
276	0.02177641039
277	0.02172687877
278	0.02161698661
279	0.02153595194
280	0.02145306611
281	0.02138289927
282	0.02130698145
283	0.02125459845
284	0.02118012006
285	0.02114755992
286	0.0210570231
287	0.02098025163
288	0.0209011323
289	0.02081248395
290	0.02071685206
291	0.02066182137
292	0.02055303766
293	0.02046833469
294	0.02033440953
295	0.02025619086
296	0.0201472179
297	0.02006753475
298	0.01999671218
299	0.01994079979
300	0.01986126906
301	0.01980093695
302	0.01973169481
303	0.01966950139
304	0.01964432569
305	0.01960643928
306	0.01952846398
307	0.01945866925
308	0.01938532572
309	0.01933258699
310	0.01925903416
311	0.01919985086
312	0.01909009589
313	0.01901327485
314	0.01899850414
315	0.01891243143
316	0.0188102144
317	0.01872310176
318	0.01866781105
319	0.01858413799
320	0.01852029764
321	0.01849064722
322	0.0184285249
323	0.01837277344
324	0.01830696044
325	0.01828638495
326	0.01817545756
327	0.01811113733
328	0.01808215029
329	0.01800044705
330	0.01793084241
331	0.0178749382
332	0.01785879208
333	0.01780112807
334	0.01774657713
335	0.01769564584
336	0.01764586539
337	0.01755128992
338	0.01744584261
339	0.01736273547
340	0.01733119128
341	0.01727521387
342	0.01720782482
343	0.01714749499
344	0.01711782058
345	0.01708454895
346	0.01698810252
347	0.0169133328
348	0.01684225488
349	0.01682555915
350	0.01676872537
351	0.01674375006
352	0.01673167176
353	0.01666882135
354	0.01661658481
355	0.01652488492
356	0.01643052119
357	0.01637799927
358	0.0163128035
359	0.01626079224
360	0.01622711477
361	0.01616306861
362	0.0161006331
363	0.01604387762
364	0.01601102886
365	0.01600710944
366	0.01597228362
367	0.0159637698
368	0.01594529998
369	0.01587701485
370	0.01583090175
371	0.01577054435
372	0.01576778028
373	0.01570468479
374	0.01567953705
375	0.01566169279
376	0.01564935434
377	0.01560216472
378	0.01555709288
379	0.01551137481
380	0.01542856264
381	0.01534820344
382	0.01529346382
383	0.01524567971
384	0.01523459789
385	0.01517613043
386	0.01512424512
387	0.01508441013
388	0.01505025889
389	0.01500523582
390	0.01492582933
391	0.01491487482
392	0.01487609771
393	0.01483131605
394	0.01477483816
395	0.01474294148
396	0.01471946219
397	0.01467266129
398	0.01464983563
399	0.01460552471
400	0.01454729391
401	0.01449482859
402	0.01445345674
403	0.01441909019
404	0.01438336612
405	0.01431366979
406	0.01428428195
407	0.01421812157
408	0.01419798824
409	0.01415668997
410	0.01415296542
411	0.01413951203
412	0.01412267681
413	0.01407374455
414	0.01402186293
415	0.01395866944
416	0.01395064325
417	0.01393995565
418	0.01389523137
419	0.01385009306
420	0.01379489206
421	0.01374156491
422	0.01368832666
423	0.01364517161
424	0.0136009437
425	0.01357925125
426	0.01357517585
427	0.01353979053
428	0.01352084656
429	0.01347234798
430	0.01340799772
431	0.01336487199
432	0.01332535853
433	0.01331423669
434	0.01329342708
435	0.01327412806
436	0.01324047743
437	0.0132105145
438	0.0132044779
439	0.01315527556
440	0.01309427404
441	0.01306757226
442	0.01303427976
443	0.01299548612
444	0.01298867608
445	0.01295041486
446	0.01290856083
447	0.01287414823
448	0.01286227494
449	0.01282526675
450	0.0128150635
451	0.01279608573
452	0.01275962285
453	0.01272876818
454	0.01270599107
455	0.01266946752
456	0.01263559015
457	0.01261048924
458	0.01258379406
459	0.01256489414
460	0.01252840257
461	0.01249631041
462	0.01247371459
463	0.01242503559
464	0.01238140164
465	0.01236631352
466	0.01233190802
467	0.01230111776
468	0.01226130811
469	0.01222850722
470	0.01219813841
471	0.01218115174
472	0.0121555911
473	0.01212062333
474	0.01207335303
475	0.01205435967
476	0.01202945387
477	0.01201986604
478	0.01198506647
479	0.01195037837
480	0.01194088362
481	0.01191949824
482	0.01189879175
483	0.01188281703
484	0.01185374516
485	0.01181213714
486	0.01178644565
487	0.01174215447
488	0.01172388646
489	0.01170651594
490	0.01168587632
491	0.0116428349
492	0.01161700346
493	0.01159084813
494	0.01156185149
495	0.01149846599
496	0.01145341595
497	0.01142396823
498	0.01139264593
499	0.01137026521
500	0.01134784114
501	0.01133654299
502	0.01132269956
503	0.01129062597
504	0.01126981125
505	0.01121960768
506	0.01114423161
507	0.01112167007
508	0.01108462812
509	0.01105384344
510	0.01102280926
511	0.01099034762
512	0.01097700443
513	0.01095977928
514	0.01094214842
515	0.01091420961
516	0.01090155595
517	0.01088996767
518	0.01085676811
519	0.0108436498
520	0.01083901535
521	0.01081168941
522	0.01078421087
523	0.01077641557
524	0.0107684015
525	0.01075981927
526	0.01072055094
527	0.01070043128
528	0.01067979317
529	0.01066965368
530	0.01065270233
531	0.01062436116
532	0.01057505857
533	0.01054983852
534	0.01052380501
535	0.01051118846
536	0.01046165831
537	0.01044350674
538	0.01041920099
539	0.01040262534
540	0.01039537299
541	0.01037047865
542	0.01036228363
543	0.01034083983
544	0.0103195616
545	0.01031873586
546	0.01029941848
547	0.01026878431
548	0.01025487051
549	0.01024441887
550	0.01020669093
551	0.01017825534
552	0.01016529819
553	0.01014909345
554	0.01011027041
555	0.0101000357
556	0.01009467532
557	0.0100541204
558	0.01003611511
559	0.01002352518
560	0.009996488298
561	0.00997793489
562	0.009936037639
563	0.009910903561
564	0.009898088814
565	0.009877362316
566	0.009849705318
567	0.009825449544
568	0.009824004665
569	0.009820001991
570	0.009777796399
571	0.009751813154
572	0.009741733972
573	0.009718551775
574	0.009685585886
575	0.009657427962
576	0.009642748074
577	0.009615345135
578	0.009607882226
579	0.009588869684
580	0.009574721494
581	0.009547969353
582	0.00951164855
583	0.009488207801
584	0.00948543968
585	0.009479477577
586	0.009475382796
587	0.009460914249
588	0.009433095709
589	0.009391760535
590	0.009365518809
591	0.009332463062
592	0.009320151649
593	0.009312229176
594	0.009273787207
595	0.009244738429
596	0.009231882085
597	0.009205790523
598	0.00916336975
599	0.009155278348
600	0.009111767637
601	0.009087085452
602	0.009063709926
603	0.009049342622
604	0.009048667887
605	0.009024059896
606	0.008976228659
607	0.008953621596
608	0.008946840578
609	0.008916770155
610	0.008896514579
611	0.008863247949
612	0.008859745332
613	0.008845797444
614	0.00880699018
615	0.008797014195
616	0.008779040892
617	0.008771611188
618	0.008759742845
619	0.008742105641
620	0.008727075821
621	0.00871421504
622	0.00870656581
623	0.008682612271
624	0.0086739897
625	0.008646878127
626	0.008645269791
627	0.00862971188
628	0.008622154565
629	0.008613530468
630	0.00859042992
631	0.008566492329
632	0.008545683477
633	0.008533172369
634	0.008528288658
635	0.008517260766
636	0.008475285103
637	0.008466018661
638	0.008455805759
639	0.008419639878
640	0.008386384229
641	0.008353770603
642	0.008337104134
643	0.008316829021
644	0.008300321219
645	0.008285521727
646	0.008254535114
647	0.008229498067
648	0.008216614825
649	0.008186374881
650	0.008160277031
651	0.008138604531
652	0.008111460788
653	0.008083196255
654	0.0080789425
655	0.008059225846
656	0.008049601107
657	0.008017736296
658	0.008003996068
659	0.007996815617
660	0.007956482968
661	0.0079293126
662	0.007918587174
663	0.007886651501
664	0.007859099459
665	0.00784065067
666	0.007819148209
667	0.007793585454
668	0.007782544421
669	0.007756897768
670	0.007750618234
671	0.007740544798
672	0.007712280768
673	0.007684516256
674	0.007670855843
675	0.007655999403
676	0.007636051795
677	0.007615584066
678	0.007590902747
679	0.007573305871
680	0.00756142988
681	0.00753100128
682	0.007514575043
683	0.007490076542
684	0.007466737655
685	0.007449137108
686	0.007433374037
687	0.007416397683
688	0.00739440667
689	0.007374881468
690	0.007369432388
691	0.007351274933
692	0.007328142132
693	0.007323026194
694	0.007312328817
695	0.007287830671
696	0.007265822802
697	0.00724493841
698	0.007228381435
699	0.007197458388
700	0.0071718292
701	0.00715105625
702	0.007136440362
703	0.007117896592
704	0.007104140803
705	0.007076327642
706	0.007055912318
707	0.007049893288
708	0.007035588414
709	0.007033866124
710	0.007027132863
711	0.007017066862
712	0.006982008743
713	0.006967049515
714	0.006956219628
715	0.006950352253
716	0.00692087688
717	0.006911493233
718	0.006905385636
719	0.006903256277
720	0.006883859289
721	0.006873611039
722	0.006866187738
723	0.006836822651
724	0.006822243608
725	0.006819624275
726	0.00679972076
727	0.006795431255
728	0.006778345691
729	0.006756034265
730	0.006740257299
731	0.006725588204
732	0.006696061346
733	0.006671090095
734	0.006660284663
735	0.006640402769
736	0.006624942163
737	0.006609868881
738	0.006590539124
739	0.006588173899
740	0.006577558012
741	0.006567281695
742	0.006549273876
743	0.00653826457
744	0.006514695291
745	0.006493869396
746	0.006490629962
747	0.006472506232
748	0.006468752241
749	0.00646504531
750	0.006456406201
751	0.006422173054
752	0.006412642611
753	0.006402783289
754	0.006391702483
755	0.006384175633
756	0.006372272179
757	0.006348923106
758	0.006338735707
759	0.006312384377
760	0.006297973016
761	0.006291420976
762	0.006287636833
763	0.006279920951
764	0.006266819487
765	0.006248572627
766	0.006244974243
767	0.006231996477
768	0.006207134407
769	0.006205320964
770	0.006188232297
771	0.006171956084
772	0.0061623351
773	0.006141229351
774	0.00612085803
775	0.006110329664
776	0.006106524336
777	0.006100536438
778	0.00607263043
779	0.006062305204
780	0.006042990852
781	0.006031284068
782	0.006009411839
783	0.00600229
784	0.005983256347
785	0.00597424181
786	0.005955219072
787	0.005944443317
788	0.005938370722
789	0.005931509506
790	0.005918338079
791	0.005912070342
792	0.005893736796
793	0.005868562114
794	0.005849926268
795	0.005839612806
796	0.005824439218
797	0.005814773914
798	0.005807862422
799	0.00579330348
800	0.005785923696
801	0.00577905802
802	0.005768317172
803	0.005764884696
804	0.005746036207
805	0.005742003025
806	0.005722417089
807	0.005705118305
808	0.005684763307
809	0.00567071616
810	0.005663693663
811	0.005652586369
812	0.005641067972
813	0.005638386744
814	0.005630847288
815	0.0056245529
816	0.005614075769
817	0.005605409745
818	0.005601539395
819	0.005593156904
820	0.005578309781
821	0.005573155553
822	0.005565206384
823	0.005559784598
824	0.005548601835
825	0.005531227954
826	0.005515863057
827	0.00549791952
828	0.005494271593
829	0.005481385316
830	0.00547613006
831	0.005467841648
832	0.005444748594
833	0.005431173527
834	0.005420439621
835	0.005399994121
836	0.005371843179
837	0.005362416631
838	0.005342572083
839	0.005337542828
840	0.005320119947
841	0.005316836011
842	0.005313739656
843	0.005309540942
844	0.005294578827
845	0.00528964118
846	0.00527181888
847	0.005254764669
848	0.005238449051
849	0.005224387135
850	0.005205972254
851	0.005200150063
852	0.005177370397
853	0.005171807841
854	0.005166289987
855	0.005147052063
856	0.005136809771
857	0.005133270769
858	0.005120940084
859	0.005116513981
860	0.005108038426
861	0.005094090273
862	0.00508292093
863	0.005074827796
864	0.005057861991
865	0.00504699393
866	0.005034938043
867	0.005018986014
868	0.005008626012
869	0.005005546238
870	0.005005040659
871	0.004994531756
872	0.004993421787
873	0.004982590876
874	0.004971868376
875	0.004961118061
876	0.004946044815
877	0.004944051862
878	0.004934268734
879	0.004928206318
880	0.004908517511
881	0.004906152101
882	0.004899977803
883	0.004896052369
884	0.004883327851
885	0.004870688114
886	0.004857083201
887	0.004844594029
888	0.00483437568
889	0.004830983006
890	0.004824489027
891	0.004812916249
892	0.004806826666
893	0.004797103656
894	0.004789957026
895	0.004784258402
896	0.004778007075
897	0.00477350438
898	0.004764951235
899	0.004758859233
900	0.004749284907
901	0.004736564064
902	0.004730773081
903	0.004712781599
904	0.004705579298
905	0.004694048891
906	0.004685556381
907	0.004679055074
908	0.004676039129
909	0.00466652219
910	0.004650257305
911	0.004647870514
912	0.004635443104
913	0.00462430539
914	0.004616083145
915	0.004604181793
916	0.004589510304
917	0.004582681953
918	0.004571322021
919	0.004557814898
920	0.004552469876
921	0.004551170729
922	0.004542937525
923	0.004533724649
924	0.004522133323
925	0.004509626554
926	0.004506543225
927	0.004489630517
928	0.004488701672
929	0.004486994481
930	0.004470024896
931	0.00445681192
932	0.004448006408
933	0.004447042174
934	0.004434853606
935	0.004431493123
936	0.004428387064
937	0.004427864815
938	0.004412426125
939	0.004399393207
940	0.004392464877
941	0.004375496941
942	0.004371120918
943	0.004368720331
944	0.00436140589
945	0.004347018625
946	0.004339313298
947	0.004337405704
948	0.004327681442
949	0.004317755011
950	0.00431069119
951	0.00430684267
952	0.00429966342
953	0.004298547893
954	0.004289371535
955	0.004280934954
956	0.004263136431
957	0.004255681863
958	0.004239414664
959	0.004236466123
960	0.004231807778
961	0.004217587877
962	0.004213929924
963	0.0042017423
964	0.004194497233
965	0.004187188875
966	0.004174725503
967	0.004171391783
968	0.00416041951
969	0.004149112949
970	0.0041315067
971	0.004127353093
972	0.004120067269
973	0.004103926667
974	0.004095102735
975	0.004089950601
976	0.004089553577
977	0.004081537495
978	0.004079371709
979	0.004070518341
980	0.004067215884
981	0.00406006588
982	0.004059321123
983	0.004055558086
984	0.004052579334
985	0.00405055089
986	0.004027584595
987	0.004020870421
988	0.004009317256
989	0.003998435959
990	0.003997762204
991	0.003986579315
992	0.003981006123
993	0.003975804948
994	0.003967420509
