iter	Passed	Remaining
325	7616	13854
326	7619	13793
327	7625	13740
328	7627	13678
329	7630	13620
330	7632	13559
331	7635	13499
332	7638	13441
333	7642	13385
334	7656	13346
335	7684	13332
336	7705	13307
337	7735	13296
338	7756	13271
339	7820	13317
340	7841	13292
341	7895	13320
342	7928	13313
343	7939	13271
344	7956	13237
345	7995	13241
346	8026	13230
347	8092	13278
348	8097	13225
349	8107	13180
350	8130	13156
351	8134	13103
352	8136	13046
353	8139	12991
354	8142	12935
355	8146	12882
356	8149	12828
357	8151	12774
358	8240	12854
359	8243	12800
360	8245	12745
361	8248	12691
362	8250	12636
363	8252	12582
364	8254	12528
365	8256	12474
366	8258	12422
367	8261	12369
368	8263	12316
369	8265	12263
370	8267	12211
371	8343	12269
372	8375	12260
373	8408	12253
374	8451	12260
375	8454	12209
376	8456	12157
377	8458	12106
378	8460	12054
379	8463	12004
380	8465	11953
381	8467	11903
382	8470	11854
383	8516	11865
384	8533	11836
385	8570	11833
386	8573	11785
387	8575	11736
388	8578	11687
389	8579	11637
390	8581	11588
391	8584	11540
392	8589	11495
393	8590	11447
394	8592	11398
395	8594	11351
396	8663	11391
397	8748	11451
398	8793	11460
399	8844	11476
400	8906	11505
401	8937	11494
402	8940	11447
403	8943	11400
404	8945	11352
405	8947	11305
406	8948	11257
407	9057	11344
408	9076	11317
409	9086	11280
410	9092	11238
411	9113	11214
412	9126	11182
413	9163	11177
414	9181	11150
415	9225	11154
416	9274	11165
417	9326	11178
418	9361	11171
419	9385	11151
420	9392	11110
421	9438	11115
422	9461	11093
423	9464	11049
424	9512	11056
425	9528	11026
426	9628	11094
427	9632	11050
428	9634	11004
429	9636	10958
430	9638	10913
431	9641	10868
432	9643	10823
433	9689	10828
434	9724	10820
435	9739	10789
436	9769	10775
437	9804	10767
438	9831	10750
439	9861	10735
440	9874	10702
441	9903	10687
442	9952	10693
443	9975	10672
444	10059	10715
445	10126	10740
446	10190	10760
447	10194	10717
448	10197	10674
449	10207	10638
450	10306	10694
451	10375	10719
452	10413	10712
453	10451	10704
454	10472	10679
455	10501	10662
456	10568	10684
457	10608	10678
458	10655	10678
459	10679	10656
460	10719	10649
461	10751	10634
462	10778	10615
463	10792	10583
464	10810	10554
465	10833	10531
466	10916	10565
467	10933	10536
468	10983	10538
469	11005	10513
470	11029	10490
471	11086	10499
472	11115	10481
473	11191	10507
474	11227	10494
475	11252	10472
476	11326	10495
477	11353	10475
478	11429	10498
479	11452	10474
480	11479	10453
481	11508	10433
482	11513	10392
483	11570	10398
484	11614	10393
485	11649	10379
486	11679	10360
487	11718	10349
488	11732	10317
489	11755	10291
490	11771	10260
491	11788	10230
492	11809	10204
493	11818	10167
494	11847	10148
495	11899	10148
496	11903	10107
497	11915	10073
498	11927	10039
499	11960	10023
500	11963	9981
501	11965	9939
502	11968	9898
503	11970	9856
504	11972	9815
505	11974	9773
506	12037	9781
507	12068	9763
508	12078	9728
509	12136	9732
510	12148	9699
511	12162	9667
512	12174	9635
513	12184	9600
514	12215	9582
515	12243	9562
516	12265	9537
517	12280	9507
518	12338	9509
519	12365	9488
520	12393	9467
521	12415	9442
522	12429	9411
523	12492	9417
524	12520	9396
525	12562	9386
526	12612	9381
527	12668	9381
528	12677	9346
529	12680	9306
530	12683	9267
531	12685	9228
532	12750	9233
533	12795	9225
534	12843	9218
535	12883	9205
536	12905	9180
537	12959	9177
538	12993	9160
539	13016	9135
540	13095	9150
541	13100	9112
542	13104	9074
543	13107	9035
544	13110	8996
545	13112	8957
546	13114	8918
547	13116	8879
548	13118	8841
549	13121	8803
550	13124	8765
551	13151	8743
552	13173	8719
553	13226	8714
554	13298	8722
555	13315	8693
556	13357	8680
557	13398	8668
558	13449	8661
559	13461	8629
560	13486	8606
561	13517	8586
562	13548	8567
563	13599	8559
564	13654	8555
565	13670	8526
566	13672	8488
567	13674	8450
568	13676	8412
569	13678	8375
570	13680	8337
571	13684	8301
572	13724	8287
573	13729	8252
574	13734	8216
575	13737	8180
576	13739	8143
577	13741	8106
578	13744	8070
579	13780	8054
580	13784	8019
581	13787	7983
582	13790	7948
583	13793	7912
584	13799	7878
585	13801	7842
586	13805	7808
587	13809	7773
588	13837	7752
589	13858	7727
590	13913	7721
591	13927	7693
592	13959	7674
593	13993	7656
594	14013	7630
595	14038	7608
596	14053	7579
597	14096	7566
598	14166	7568
599	14215	7558
600	14233	7531
601	14287	7523
602	14342	7516
603	14410	7515
604	14432	7490
605	14465	7471
606	14502	7454
607	14525	7430
608	14569	7416
609	14586	7388
610	14622	7371
611	14624	7336
612	14627	7301
613	14628	7266
614	14630	7232
615	14634	7198
616	14637	7164
617	14648	7134
618	14668	7109
619	14700	7089
620	14722	7065
621	14748	7042
622	14809	7036
623	14825	7008
624	14831	6976
625	14860	6955
626	14917	6946
627	14951	6928
628	14999	6915
629	15026	6893
630	15069	6877
631	15072	6844
632	15074	6811
633	15078	6777
634	15081	6745
635	15096	6717
636	15113	6690
637	15123	6660
638	15133	6631
639	15162	6609
640	15202	6593
641	15225	6569
642	15248	6545
643	15271	6521
644	15311	6504
645	15368	6494
646	15394	6471
647	15420	6449
648	15443	6425
649	15467	6401
650	15483	6374
651	15503	6348
652	15526	6324
653	15557	6303
654	15586	6282
655	15592	6251
656	15615	6227
657	15635	6201
658	15660	6178
659	15691	6157
660	15717	6134
661	15753	6115
662	15789	6096
663	15825	6077
664	15848	6053
665	15871	6029
666	15906	6009
667	15960	5997
668	15997	5978
669	16038	5960
670	16064	5937
671	16101	5918
672	16129	5895
673	16171	5878
674	16195	5854
675	16219	5830
676	16262	5813
677	16284	5788
678	16326	5770
679	16369	5753
680	16401	5732
681	16454	5718
682	16472	5691
683	16492	5666
684	16510	5640
685	16546	5619
686	16587	5601
687	16598	5572
688	16655	5559
689	16711	5546
690	16732	5520
691	16754	5495
692	16772	5469
693	16774	5438
694	16792	5412
695	16825	5390
696	16842	5364
697	16852	5335
698	16862	5307
699	16933	5297
700	16945	5269
701	16954	5240
702	16957	5210
703	16968	5182
704	16996	5159
705	17016	5133
706	17036	5108
707	17042	5079
708	17046	5049
709	17048	5018
710	17085	4998
711	17105	4973
712	17131	4949
713	17140	4921
714	17180	4901
715	17194	4875
716	17218	4851
717	17244	4827
718	17249	4798
719	17252	4768
720	17284	4746
721	17311	4723
722	17369	4708
723	17407	4688
724	17437	4665
725	17455	4640
726	17489	4618
727	17500	4591
728	17536	4570
729	17652	4570
730	17678	4546
731	17714	4525
732	17747	4503
733	17797	4485
734	17822	4461
735	17825	4432
736	17827	4402
737	17830	4372
738	17832	4343
739	17837	4314
740	17841	4285
741	17870	4262
742	17891	4238
743	17937	4219
744	17972	4197
745	17991	4172
746	18007	4146
747	18017	4119
748	18024	4091
749	18046	4066
750	18084	4045
751	18088	4016
752	18089	3987
753	18094	3959
754	18096	3930
755	18099	3902
756	18157	3885
757	18193	3864
758	18212	3839
759	18223	3812
760	18236	3786
761	18271	3764
762	18323	3746
763	18331	3719
764	18346	3693
765	18373	3669
766	18404	3647
767	18441	3625
768	18453	3599
769	18482	3576
770	18495	3550
771	18509	3524
772	18518	3497
773	18522	3469
774	18524	3441
775	18526	3413
776	18527	3386
777	18530	3358
778	18555	3334
779	18572	3309
780	18576	3282
781	18583	3255
782	18585	3228
783	18591	3201
784	18593	3173
785	18595	3146
786	18610	3121
787	18640	3098
788	18653	3073
789	18680	3050
790	18721	3029
791	18728	3003
792	18732	2976
793	18760	2953
794	18791	2931
795	18807	2906
796	18809	2879
797	18811	2852
798	18813	2825
799	18815	2798
800	18818	2772
801	18820	2745
802	18824	2719
803	18830	2693
804	18859	2670
805	18913	2651
806	18938	2628
807	18965	2605
808	18981	2580
809	18998	2556
810	19007	2531
811	19036	2508
812	19056	2484
813	19084	2461
814	19101	2437
815	19129	2414
816	19155	2391
817	19178	2367
818	19180	2341
819	19183	2316
820	19184	2290
821	19186	2264
822	19212	2241
823	19279	2222
824	19343	2203
825	19375	2181
826	19397	2157
827	19416	2133
828	19449	2111
829	19457	2086
830	19475	2062
831	19497	2038
832	19558	2019
833	19584	1996
834	19602	1972
835	19621	1948
836	19647	1924
837	19673	1901
838	19699	1878
839	19724	1855
840	19746	1831
841	19778	1808
842	19797	1784
843	19813	1760
844	19864	1739
845	19891	1716
846	19938	1694
847	19942	1669
848	19943	1644
849	19945	1619
850	19949	1594
851	20006	1573
852	20008	1548
853	20010	1523
854	20013	1498
855	20017	1473
856	20020	1448
857	20021	1423
858	20023	1398
859	20025	1373
860	20028	1349
861	20031	1324
862	20050	1301
863	20085	1278
864	20131	1256
865	20172	1234
866	20199	1211
867	20221	1188
868	20224	1163
869	20225	1139
870	20228	1114
871	20230	1090
872	20232	1066
873	20236	1041
874	20277	1019
875	20372	1000
876	20397	976
877	20455	955
878	20474	931
879	20502	908
880	20554	886
881	20579	863
882	20630	841
883	20647	817
884	20673	794
885	20726	771
886	20751	748
887	20807	726
888	20813	702
889	20817	678
890	20822	654
891	20825	630
892	20863	607
893	20867	583
894	20871	559
895	20896	536
896	20933	513
897	20944	489
898	20961	466
899	21001	443
900	21026	420
901	21041	396
902	21058	373
903	21065	349
904	21081	326
905	21095	302
906	21119	279
907	21140	256
908	21164	232
909	21189	209
910	21213	186
911	21240	163
912	21258	139
913	21274	116
914	21283	93
915	21291	69
916	21295	46
917	21380	23
918	21408	0
2
898	30564	577
899	30567	543
900	30568	508
901	30574	474
902	30576	440
903	30626	406
904	30644	372
905	30647	338
906	30650	304
907	30653	270
908	30657	236
909	30659	202
910	30661	168
911	30663	134
912	30665	100
913	30666	67
914	30668	33
915	30670	0
