iter	R2	RMSE
420	0.9953266053	0.007984110348
421	0.9954045063	0.007917286978
422	0.9954396153	0.007886985499
423	0.9954814374	0.007850737422
424	0.9955068521	0.007828627991
425	0.9955295375	0.007808840083
426	0.9955653012	0.007777541974
427	0.9955911777	0.007754817758
428	0.9956114089	0.007737004685
429	0.9956533273	0.007699965331
430	0.9956787154	0.00767744541
431	0.9957169988	0.007643361449
432	0.9957403668	0.007622481927
433	0.9957577752	0.007606890099
434	0.995830401	0.007541494998
435	0.9958573021	0.007517127802
436	0.9958960958	0.007481848453
437	0.9959556553	0.007427358388
438	0.996011531	0.007375872646
439	0.9960467791	0.007343208176
440	0.9960974747	0.007295972102
441	0.9961382326	0.007257772624
442	0.9961567175	0.007240381587
443	0.9961905406	0.007208451416
444	0.9962223784	0.007178265662
445	0.996256867	0.00714542279
446	0.9962848109	0.007118701124
447	0.9963086654	0.007095810478
448	0.9963332845	0.007072108399
449	0.9963662666	0.007040229766
450	0.9963935496	0.007013750034
451	0.9964310037	0.006977235003
452	0.9964608895	0.006947960836
453	0.9965070953	0.006902456315
454	0.9965331401	0.006876674134
455	0.9965661247	0.006843882755
456	0.9965940655	0.00681598214
457	0.9966253954	0.006784560915
458	0.9966582588	0.006751444565
459	0.9966924042	0.006716863381
460	0.9967236142	0.006685098575
461	0.9967467935	0.006661409258
462	0.9967767359	0.006630682712
463	0.9968055892	0.006600938399
464	0.9968280844	0.006577655357
465	0.9968618027	0.006542600799
466	0.9968848879	0.006518492067
467	0.9969083833	0.006493863006
468	0.9969265	0.006474808241
469	0.9969389314	0.006461700568
470	0.996980414	0.006417767835
471	0.9970026526	0.006394091441
472	0.9970302217	0.006364617568
473	0.9970616602	0.006330839631
474	0.9970725044	0.006319146495
475	0.9970953465	0.006294445386
476	0.9971155172	0.006272552061
477	0.9971332295	0.006253264026
478	0.9971763195	0.006206090103
479	0.997206846	0.006172452291
480	0.9972301999	0.006146593856
481	0.9972564309	0.006117419296
482	0.997283498	0.006087168408
483	0.9973061081	0.00606178295
484	0.9973301561	0.006034665937
485	0.9973571588	0.006004071224
486	0.9973831728	0.005974448474
487	0.9974037317	0.005950933375
488	0.9974147893	0.005938247168
489	0.9974268873	0.005924336316
490	0.9974378879	0.005911658823
491	0.9974504184	0.005897185076
492	0.9974740834	0.00586975274
493	0.997497035	0.00584302428
494	0.9975105461	0.005827232423
495	0.9975395518	0.005793185207
496	0.9975641146	0.005764195818
497	0.9975878263	0.005736071938
498	0.9976080205	0.005712010912
499	0.9976269203	0.005689399969
500	0.9976413315	0.005672098359
501	0.9976688306	0.005638936713
502	0.9976873841	0.005616452014
503	0.9977058244	0.005594014995
504	0.997713244	0.005584961866
505	0.9977273139	0.005567753806
506	0.9977412811	0.005550618729
507	0.9977531742	0.005535986172
508	0.9977675287	0.005518273762
509	0.9977863337	0.005494983362
510	0.9978111993	0.00546403416
511	0.9978333751	0.005436284353
512	0.9978519008	0.005412992992
513	0.9978777214	0.005380362028
514	0.9979044534	0.005346369363
515	0.9979188583	0.0053279621
516	0.9979463808	0.005292614443
517	0.9979756333	0.005254784275
518	0.9979877424	0.005239044482
519	0.9979969587	0.005227033123
520	0.9980158172	0.005202368791
521	0.9980327517	0.005180120818
522	0.998042681	0.005167031503
523	0.9980613226	0.005142367055
524	0.9980744204	0.005124966582
525	0.9980946738	0.005097942982
526	0.9981140843	0.005071908867
527	0.9981279085	0.005053285571
528	0.9981485112	0.005025402457
529	0.9981568356	0.005014092452
530	0.9981749664	0.004989370188
531	0.9981887453	0.00497049987
532	0.9982094654	0.004941987652
533	0.9982191205	0.004928645313
534	0.9982353506	0.004906135287
535	0.998252946	0.004881614299
536	0.9982669166	0.00486205679
537	0.9982863563	0.004834711481
538	0.9983026584	0.004811660025
539	0.9983204416	0.004786387454
540	0.9983387797	0.004760185966
541	0.9983512979	0.004742216748
542	0.9983637666	0.004724250662
543	0.9983811448	0.004699095815
544	0.9983905881	0.004685370174
545	0.998401948	0.004668805264
546	0.9984165425	0.004647436948
547	0.9984250745	0.004634899377
548	0.9984390198	0.004614333747
549	0.9984641831	0.004576990587
550	0.9984730302	0.004563788677
551	0.9984836304	0.004547920166
552	0.9984954337	0.004530185239
553	0.9985000078	0.004523293825
554	0.9985068945	0.004512898333
555	0.9985210098	0.004491515928
556	0.9985335047	0.004472503042
557	0.9985525855	0.004443311543
558	0.9985630413	0.004427233712
559	0.9985724908	0.004412652805
560	0.998586635	0.004390737477
561	0.9985974002	0.004373983917
562	0.9986130586	0.00434950014
563	0.9986237492	0.004332704724
564	0.9986317412	0.004320106187
565	0.9986448324	0.004299389559
566	0.9986522118	0.004287667682
567	0.9986691098	0.004260704471
568	0.9986780967	0.004246294809
569	0.9986873707	0.004231373281
570	0.9987022493	0.004207323747
571	0.9987114333	0.004192410039
572	0.9987253237	0.004169752338
573	0.9987365419	0.004151363134
574	0.9987476857	0.004133014819
575	0.9987621108	0.00410914242
576	0.998772106	0.004092519317
577	0.9987766126	0.004085002345
578	0.9987850347	0.004070916839
579	0.9987895437	0.004063355891
580	0.9988007553	0.004044494029
581	0.998811105	0.004027003829
582	0.9988210031	0.004010205462
583	0.9988283275	0.003997729632
584	0.9988361269	0.003984401663
585	0.9988478994	0.003964199423
586	0.9988530152	0.003955388346
587	0.9988663794	0.003932277481
588	0.9988749777	0.003917336363
589	0.9988860608	0.003897992975
590	0.9988965813	0.003879542178
591	0.9989089332	0.003857766883
592	0.9989144939	0.003847923532
593	0.9989209946	0.003836384294
594	0.9989244116	0.003830305047
595	0.9989374224	0.003807067982
596	0.9989506429	0.00378331014
597	0.9989583725	0.003769350528
598	0.9989688903	0.00375027168
599	0.9989787983	0.00373220998
600	0.9989866211	0.003717887428
601	0.9989990887	0.003694946046
602	0.9990114029	0.003672146281
603	0.9990152081	0.003665072128
604	0.9990206286	0.003654971615
605	0.9990318753	0.00363392492
606	0.99904017	0.00361832404
607	0.9990517762	0.003596381225
608	0.9990589652	0.003582722194
609	0.9990636778	0.003573740012
610	0.9990717639	0.003558275058
611	0.9990801022	0.003542257162
612	0.9990911813	0.003520861301
613	0.9990981581	0.003507320991
614	0.9991023481	0.003499163771
615	0.9991064088	0.003491240263
616	0.9991138056	0.003476760621
617	0.9991238896	0.003456923008
618	0.9991293734	0.003446087219
619	0.9991377092	0.003429550383
620	0.99914206	0.003420887174
621	0.9991476864	0.003409651627
622	0.9991560241	0.003392933309
623	0.9991586912	0.003387567971
624	0.9991665801	0.003371648005
625	0.9991708204	0.003363059847
626	0.9991796953	0.003345013705
627	0.9991901507	0.003323627897
628	0.9991980604	0.003307357336
629	0.9992078982	0.003287008236
630	0.9992138096	0.003274719889
631	0.9992178618	0.003266269707
632	0.9992214247	0.003258821839
633	0.999224751	0.003251852986
634	0.9992287393	0.003243477528
635	0.9992342915	0.00323178183
636	0.9992387903	0.003222273829
637	0.9992437677	0.003211721694
638	0.9992486534	0.003201330225
639	0.9992540577	0.003189796042
640	0.9992582292	0.003180864381
641	0.9992624416	0.003171819827
642	0.9992685122	0.00315873973
643	0.9992720702	0.003151048227
644	0.9992787021	0.003136661437
645	0.999281937	0.003129619787
646	0.999286024	0.003120700657
647	0.9992904166	0.003111086044
648	0.9992974988	0.0030955215
649	0.9993036454	0.003081949473
650	0.9993088405	0.003070431697
651	0.999314125	0.00305867126
652	0.999322469	0.003040009015
653	0.9993288001	0.003025772301
654	0.9993338701	0.003014322857
655	0.9993391419	0.003002371423
656	0.9993423567	0.002995059907
657	0.9993456615	0.002987524862
658	0.9993517603	0.002973569608
659	0.9993577109	0.00295988995
660	0.9993609292	0.002952465089
661	0.9993657696	0.002941262763
662	0.9993724636	0.002925699833
663	0.9993766308	0.00291596938
664	0.9993831483	0.002900685814
665	0.9993867009	0.002892320833
666	0.9993896033	0.002885468909
667	0.9993964586	0.002869219976
668	0.9994027241	0.002854288036
669	0.9994080782	0.002841466108
670	0.9994121295	0.002831725429
671	0.9994159147	0.002822594259
672	0.9994210929	0.002810054421
673	0.999424088	0.002802775807
674	0.9994267796	0.002796218691
675	0.9994338378	0.002778949985
676	0.9994377807	0.002769256495
677	0.9994441596	0.002753501657
678	0.999447911	0.002744194209
679	0.9994531168	0.002731225741
680	0.9994551997	0.002726019691
681	0.9994609757	0.002711530401
682	0.9994679899	0.002693830258
683	0.9994717524	0.002684287766
684	0.9994775748	0.002669453556
685	0.9994829354	0.002655722685
686	0.9994845341	0.002651613924
687	0.9994895239	0.002638748578
688	0.9994913235	0.002634093086
689	0.999496108	0.002621676114
690	0.9994997894	0.002612081688
691	0.9995062709	0.00259510348
692	0.9995091339	0.002587568162
693	0.9995119269	0.002580196323
694	0.999514178	0.002574239157
695	0.9995169475	0.002566891209
696	0.9995212765	0.002555363362
697	0.9995270907	0.002539798217
698	0.9995310888	0.002529039448
699	0.9995333223	0.002523009236
700	0.9995364305	0.002514593063
701	0.9995393907	0.002506551516
702	0.9995428152	0.002497216575
703	0.99954675	0.002486446929
704	0.9995497365	0.002478241703
705	0.9995534839	0.002467907336
706	0.9995552034	0.00246315107
707	0.9995573846	0.002457104067
708	0.9995606093	0.002448137209
709	0.9995628139	0.002441987566
710	0.999565432	0.002434664679
711	0.9995676499	0.00242844393
712	0.9995704669	0.002420519588
713	0.9995728025	0.002413929935
714	0.9995767246	0.002402823162
715	0.9995804277	0.002392289313
716	0.9995858692	0.002376725792
717	0.9995881147	0.002370273527
718	0.9995928982	0.002356469473
719	0.9995950207	0.002350318584
720	0.9995997731	0.002336487323
721	0.9996032481	0.002326321748
722	0.9996073793	0.002314178788
723	0.9996107713	0.002304160536
724	0.9996147658	0.002292306569
725	0.9996184174	0.002281416505
726	0.999620294	0.002275799714
727	0.9996237266	0.002265489444
728	0.9996281093	0.002252257198
729	0.9996303243	0.002245539838
730	0.9996344328	0.002233026736
731	0.9996362184	0.002227566437
732	0.9996393963	0.002217815321
733	0.9996428603	0.002207137477
734	0.9996453607	0.002199397539
735	0.9996491069	0.002187750087
736	0.9996521121	0.002178361659
737	0.9996551605	0.002168796372
738	0.9996578552	0.002160305889
739	0.9996594908	0.002155136233
740	0.9996617735	0.002147900239
741	0.9996631786	0.002143434008
742	0.9996659523	0.002134590429
743	0.9996684367	0.002126637788
744	0.9996703748	0.002120413293
745	0.9996721187	0.002114796675
746	0.9996754057	0.00210416954
747	0.9996778485	0.002096237016
748	0.9996795049	0.002090841044
749	0.9996810685	0.002085734454
750	0.9996835141	0.002077722165
751	0.9996861399	0.002069085113
752	0.9996885331	0.002061181699
753	0.9996904889	0.002054700014
754	0.9996925921	0.002047706838
755	0.9996957302	0.002037228266
756	0.9996970682	0.002032744273
757	0.9996992456	0.002025425605
758	0.9997011381	0.002019042951
759	0.9997026324	0.002013989205
760	0.9997042051	0.002008656275
761	0.9997058589	0.002003033259
762	0.9997085947	0.001993696429
763	0.9997103785	0.00198758494
764	0.9997131629	0.001978007553
765	0.9997166605	0.001965911166
766	0.9997186969	0.00195883356
767	0.9997205552	0.001952353036
768	0.9997227432	0.001944694602
769	0.9997251069	0.001936387182
770	0.9997270128	0.001929662747
771	0.9997290623	0.00192240572
772	0.9997320619	0.001911734361
773	0.9997332686	0.001907424682
774	0.9997352536	0.001900313862
775	0.9997371852	0.001893368784
776	0.9997404564	0.001881548855
777	0.9997426772	0.001873481473
778	0.9997446146	0.001866415516
779	0.999745887	0.001861760234
780	0.9997476863	0.001855157089
781	0.9997489212	0.001850611824
782	0.9997503899	0.001845191247
783	0.9997526603	0.001836780345
784	0.9997543594	0.001830460572
785	0.9997554898	0.00182624392
786	0.9997567227	0.001821633966
787	0.9997584206	0.00181526583
788	0.9997599537	0.001809496588
789	0.9997606548	0.00180685251
790	0.9997626284	0.001799387313
791	0.9997648262	0.001791038033
792	0.9997664699	0.001784767662
793	0.9997689403	0.001775302556
794	0.9997712727	0.001766319583
795	0.9997725977	0.001761196248
796	0.9997745708	0.001753538777
797	0.9997761845	0.001747251392
798	0.9997774535	0.001742291047
799	0.9997800553	0.001732076485
800	0.999781355	0.001726951386
801	0.9997826845	0.001721692816
802	0.9997848197	0.001713213653
803	0.9997858215	0.001709220959
804	0.9997876426	0.001701939007
805	0.9997891257	0.001695985312
806	0.9997904919	0.001690482607
807	0.999792298	0.001683180231
808	0.9997938557	0.00167685663
809	0.9997952447	0.001671197775
810	0.9997969137	0.00166437275
811	0.9997990775	0.001655482439
812	0.9998003887	0.001650071832
813	0.9998020576	0.001643159504
814	0.9998028958	0.001639676678
815	0.9998047904	0.001631777488
816	0.999806781	0.001623436071
817	0.9998075755	0.001620095193
818	0.9998096167	0.001611479361
819	0.9998114614	0.001603653
820	0.9998136012	0.001594526754
821	0.9998150044	0.001588513732
822	0.9998163541	0.001582708652
823	0.9998183524	0.001574073778
824	0.9998202354	0.001565893903
825	0.9998207957	0.00156345182
826	0.9998221099	0.001557708393
827	0.9998234056	0.001552025195
828	0.9998249242	0.001545337343
829	0.99982686	0.001536770551
830	0.9998275633	0.001533645967
831	0.9998288602	0.001527868106
832	0.9998303493	0.001521206236
833	0.9998323592	0.001512168191
834	0.9998344896	0.001502529483
835	0.9998354838	0.00149800987
836	0.9998364665	0.001493528817
837	0.9998372736	0.001489838991
838	0.9998380921	0.001486087469
839	0.9998399541	0.001477517332
840	0.9998417013	0.001469430024
841	0.99984268	0.00146488056
842	0.9998440626	0.001458429519
843	0.9998451133	0.001453507577
844	0.9998456542	0.001450967731
845	0.9998472681	0.001443361592
846	0.9998480631	0.001439600344
847	0.9998492551	0.00143394228
848	0.9998496934	0.001431856028
849	0.9998506851	0.001427124446
850	0.9998519644	0.00142099786
851	0.999853071	0.001415676859
852	0.999854493	0.001408809404
853	0.9998553318	0.001404742971
854	0.9998564985	0.001399067052
855	0.9998570311	0.00139646809
856	0.999858226	0.001390620536
857	0.999859663	0.001383555106
858	0.9998600331	0.001381729344
859	0.9998609061	0.001377413333
860	0.9998613105	0.001375409972
861	0.9998617945	0.001373007672
862	0.9998635924	0.001364047717
863	0.9998647604	0.00135819524
864	0.9998666032	0.001348910145
865	0.9998675253	0.00134423969
866	0.9998682616	0.001340499232
867	0.9998692362	0.001335531383
868	0.9998698889	0.001332194066
869	0.9998710263	0.001326358175
870	0.9998719689	0.001321502788
871	0.9998726364	0.00131805315
872	0.9998731445	0.001315421464
873	0.9998739371	0.001311305936
874	0.9998747806	0.001306911126
875	0.9998755261	0.001303014946
876	0.9998762425	0.001299260164
877	0.9998767995	0.001296332812
878	0.9998777304	0.001291426092
