iter	R2	RMSE
0	0.0545040272	0.1147403156
1	0.1131043103	0.111127737
2	0.1986994954	0.1056291795
3	0.268136268	0.100948835
4	0.3093758009	0.09806343329
5	0.3559023068	0.09470263659
6	0.3956354617	0.09173513095
7	0.4332308014	0.08883606608
8	0.4776506329	0.08528383766
9	0.501192785	0.08333982069
10	0.5367402376	0.08031533745
11	0.5597286813	0.07829722959
12	0.5784249595	0.07661673551
13	0.5936640594	0.07521921854
14	0.6111812311	0.07358000428
15	0.6313979255	0.07164156855
16	0.6476495295	0.07004443335
17	0.6659392444	0.06820228543
18	0.6758086924	0.06718725244
19	0.6837996048	0.06635404494
20	0.6950152887	0.06516662552
21	0.702622119	0.06434881143
22	0.7169745141	0.0627767706
23	0.7265744417	0.06170292502
24	0.7331600794	0.06095531778
25	0.7459399559	0.05947772971
26	0.7548177781	0.05842930043
27	0.765796985	0.0571060918
28	0.7718046135	0.05636890888
29	0.7783268126	0.05555751106
30	0.7849002138	0.05472757284
31	0.7941598482	0.05353665652
32	0.7989736613	0.05290694439
33	0.8054829929	0.05204331928
34	0.8105177178	0.05136537958
35	0.8136289729	0.05094193034
36	0.8206686261	0.04997057378
37	0.8252974358	0.04932145024
38	0.830566323	0.04857200895
39	0.8345604522	0.04799609072
40	0.8392117278	0.0473165839
41	0.8415788795	0.04696699114
42	0.8460976872	0.04629230135
43	0.8488148071	0.04588184016
44	0.8523139489	0.04534777023
45	0.8563458237	0.04472448274
46	0.8594894186	0.04423242132
47	0.8616746668	0.04388711786
48	0.8648093387	0.04338699229
49	0.8691214623	0.04268943584
50	0.8719236141	0.04222996586
51	0.8763249403	0.04149800921
52	0.8796080463	0.04094349666
53	0.8817648458	0.04057509165
54	0.8856765009	0.03989825967
55	0.8896884661	0.03919193084
56	0.891748975	0.03882417242
57	0.8941427618	0.03839250751
58	0.8976193082	0.03775680425
59	0.9006688184	0.03719024156
60	0.9030732834	0.03673736041
61	0.9051449175	0.03634264245
62	0.9074432943	0.03589964406
63	0.9092824765	0.0355411758
64	0.9118044144	0.03504367327
65	0.9143125968	0.03454177805
66	0.9162991061	0.03413903544
67	0.9182349221	0.03374194598
68	0.9197815564	0.0334212981
69	0.9214386112	0.03307430861
70	0.9231439415	0.03271336749
71	0.9266652941	0.03195515848
72	0.9279651551	0.03167068895
73	0.9294616969	0.03133997909
74	0.9311629766	0.03095973536
75	0.9325298812	0.03065080858
76	0.9331742363	0.03050409633
77	0.9346757156	0.03015945774
78	0.9359884825	0.02985487518
79	0.9366221158	0.02970674488
80	0.9382398737	0.02932515296
81	0.9401750156	0.02886207132
82	0.940738319	0.0287258694
83	0.943070267	0.02815501557
84	0.9443954375	0.02782539975
85	0.9456764116	0.02750302246
86	0.9469096507	0.02718904726
87	0.9473129092	0.02708559049
88	0.9482712449	0.0268381275
89	0.94997843	0.02639154759
90	0.9510329779	0.02611187421
91	0.9525779242	0.02569664818
92	0.9540189909	0.02530319995
93	0.9550875579	0.02500745716
94	0.9559491286	0.02476643237
95	0.956337658	0.0246569703
96	0.9571245118	0.0244337844
97	0.957801879	0.02424000777
98	0.9586658294	0.02399058357
99	0.9593849976	0.02378096315
100	0.9599605199	0.02361187162
101	0.9604505382	0.02346694132
102	0.9611290302	0.0232647766
103	0.9618574006	0.02304577629
104	0.9626083319	0.02281779207
105	0.9629189183	0.02272282875
106	0.9637380934	0.02247043684
107	0.9643078589	0.02229320445
108	0.9648752888	0.02211528697
109	0.9653667182	0.02196003468
110	0.966187822	0.02169815323
