iter	R2	RMSE
0	0.006611462607	0.1176104118
1	0.02127123764	0.1167393777
2	0.03612592046	0.1158500829
3	0.06148629455	0.1143158653
4	0.08590352009	0.1128189924
5	0.1028806297	0.1117664136
6	0.1174916617	0.1108525294
7	0.1323151227	0.1099175938
8	0.1449316496	0.109115542
9	0.1564482973	0.1083782294
10	0.1716139763	0.1073995792
11	0.1877353047	0.106349386
12	0.1992226381	0.105594693
13	0.2128426611	0.104692838
14	0.2251816505	0.103869047
15	0.2367654704	0.1030896828
16	0.2455508261	0.1024946489
17	0.2590852957	0.101571135
18	0.2696640807	0.1008434114
19	0.2768109906	0.1003487823
20	0.2899751037	0.09943127009
21	0.3028938322	0.09852255388
22	0.3113372699	0.09792407736
23	0.3192973689	0.09735649115
24	0.3301325877	0.09657853732
25	0.3368237787	0.09609497349
26	0.3478488602	0.09529285247
27	0.3543931237	0.09481352039
28	0.3600506528	0.09439717523
29	0.3673289913	0.0938588363
30	0.3782723057	0.09304355701
31	0.3839055512	0.09262108116
32	0.390351511	0.09213527771
33	0.397602764	0.09158570306
34	0.4043921609	0.09106812624
35	0.4132920164	0.09038517377
36	0.4202187836	0.08985003878
37	0.4280943524	0.08923770466
38	0.434662236	0.08872381279
39	0.4426816494	0.08809228393
40	0.4498471736	0.08752414413
41	0.4552427602	0.08709389305
42	0.4618216224	0.0865663928
43	0.4679411495	0.08607282046
44	0.4746826279	0.08552578713
45	0.4779823372	0.08525675472
46	0.4811653304	0.08499643153
47	0.4866432975	0.08454653562
48	0.4928188953	0.08403645639
49	0.5001039162	0.08343073423
50	0.5072914298	0.08282877847
51	0.5133198202	0.08232050544
52	0.5165926101	0.08204324719
53	0.5207918077	0.0816861289
54	0.5267455134	0.08117710672
55	0.5306949825	0.08083767182
56	0.534998119	0.08046621127
57	0.5385881023	0.08015499526
58	0.5412648244	0.0799221613
59	0.5468113531	0.07943752583
60	0.5532087933	0.07887484285
61	0.5577803459	0.07847028295
62	0.5601335018	0.07826122496
63	0.5669111115	0.07765594679
64	0.5713918408	0.0772531889
65	0.5748597392	0.07694002369
66	0.580671792	0.0764122939
67	0.5859682834	0.07592818245
68	0.5895684788	0.07559734652
69	0.5924095843	0.07533524066
70	0.5955546908	0.07504402159
71	0.5991111877	0.07471334257
72	0.6018609165	0.07445666925
73	0.6046390394	0.07419644376
74	0.6065780545	0.07401427496
75	0.6081419467	0.07386702135
76	0.6102867686	0.07366458964
77	0.6132412771	0.07338482402
78	0.6154100832	0.07317877669
79	0.6196528414	0.07277400671
80	0.6225555141	0.07249578234
81	0.6256798937	0.07219510895
82	0.6292868117	0.07184643387
83	0.6328218852	0.07150305411
84	0.6345585805	0.07133375452
85	0.6389976797	0.07089917717
86	0.6406485203	0.07073688272
87	0.6432817238	0.07047723847
88	0.6464636403	0.07016220694
89	0.6494486187	0.06986538228
90	0.6519159251	0.06961907931
91	0.6534428462	0.06946621441
92	0.656360044	0.0691732253
93	0.6601201002	0.06879374293
94	0.6620683165	0.0685962942
95	0.6635298778	0.06844779329
96	0.665985402	0.06819757347
97	0.6693804831	0.06785009215
98	0.6711452312	0.06766876811
99	0.6739710462	0.06737740549
100	0.6761712512	0.06714967257
101	0.6794289967	0.06681105298
102	0.6814612518	0.06659894245
103	0.6832622751	0.0664103998
104	0.6856840602	0.06615602479
105	0.6886917647	0.06583873882
106	0.6922805346	0.06545814337
107	0.6931759197	0.06536284075
108	0.6956933961	0.06509413901
109	0.6978771891	0.06486015119
110	0.6989374616	0.06474624076
111	0.7013945241	0.06448149265
112	0.7033019964	0.06427521091
113	0.70430024	0.06416699249
114	0.7060053861	0.06398171624
115	0.7073709285	0.06383295256
116	0.7097943355	0.06356808684
117	0.7122068826	0.06330330726
118	0.7133569135	0.06317669958
119	0.7142192344	0.06308159939
120	0.7169693475	0.06277734359
121	0.7198190874	0.0624605021
122	0.7222976058	0.06218362137
123	0.7244411075	0.0619431681
124	0.725824071	0.06178753368
125	0.7285056677	0.06148463259
126	0.7297643658	0.06134193994
127	0.7340111977	0.06085802795
128	0.7359744509	0.06063301659
129	0.7379872694	0.06040145424
130	0.7397020251	0.0602034796
131	0.7415151645	0.0599934356
132	0.7434993715	0.05976272822
133	0.7446884974	0.05962403857
134	0.7454153938	0.05953910039
135	0.7473078166	0.0593173994
136	0.748401798	0.05918885858
137	0.7500561348	0.05899394502
138	0.7514820922	0.05882542083
139	0.752860059	0.05866210835
140	0.7535387199	0.05858150816
141	0.7543117823	0.05848956121
142	0.7563321545	0.05824857565
143	0.7588564748	0.05794607192
144	0.7599079446	0.05781960137
145	0.761446969	0.05763398749
146	0.7639236528	0.0573340257
147	0.7656638201	0.0571223244
148	0.7672650218	0.05692683359
149	0.7685529639	0.05676910013
150	0.7700101074	0.05659011462
151	0.7715213107	0.0564038888
152	0.7729009979	0.05623333118
153	0.7742897977	0.05606112302
154	0.7762772081	0.05581376423
155	0.7785141007	0.05553403627
156	0.77954255	0.05540495267
157	0.7803645148	0.05530156889
158	0.7815755736	0.05514889313
159	0.7825197689	0.05502956645
160	0.7840837209	0.0548313441
161	0.7851094613	0.05470094708
162	0.7868876891	0.05447415066
163	0.7886401843	0.05424970852
164	0.7903638025	0.05402805523
165	0.7919219521	0.0538268953
